Unnamed: 0,user_id,book_id,is_read,rating,is_reviewed
9639,14,6439,1,5,1
9640,14,12483,1,5,1
9641,14,12482,1,4,1
9654,14,12471,1,5,1
9658,14,5672,1,5,0
9659,14,5677,1,5,0
9661,14,5669,1,5,1
9662,14,5678,1,5,1
9664,14,12467,1,5,1
9666,14,12466,1,5,1
9667,14,12465,1,5,1
9692,14,4276,1,5,1
9698,14,12439,1,5,1
9700,14,5281,1,5,1
9710,14,12429,1,4,1
9728,14,12418,1,5,1
9730,14,12416,1,4,1
9735,14,12411,1,5,1
9742,14,12404,1,4,0
9743,14,12402,1,4,0
9746,14,12401,1,4,1
9761,14,2648,1,5,1
9815,14,12340,1,4,1
9827,14,12328,1,4,1
9832,14,12324,1,5,1
9835,14,5916,1,5,0
9839,14,6413,1,5,1
9845,14,6083,1,4,1
9852,14,5852,1,4,1
9853,14,12312,1,5,1
9875,14,12290,1,4,1
9899,14,5654,1,5,1
9924,14,5730,1,5,1
9926,14,3554,1,5,1
9928,14,3551,1,5,1
9929,14,3549,1,4,1
9936,14,12251,1,4,1
9940,14,12248,1,4,1
9941,14,12247,1,4,1
9947,14,5733,1,5,1
9956,14,12236,1,5,0
9957,14,12235,1,4,1
9960,14,12232,1,5,1
9961,14,12231,1,5,1
9973,14,12222,1,5,1
9991,14,12210,1,4,1
9992,14,12209,1,5,0
9996,14,12206,1,5,1
10000,14,12202,1,4,1
10006,14,12196,1,4,1
10014,14,12188,1,4,1
10017,14,12185,1,4,1
10019,14,5664,1,4,1
10030,14,12177,1,5,1
10044,14,12167,1,5,1
10045,14,12166,1,4,1
10047,14,2608,1,4,1
10059,14,12156,1,4,1
10063,14,12152,1,4,1
10102,14,12113,1,4,0
10103,14,12112,1,4,1
10106,14,12110,1,5,1
10113,14,12103,1,4,1
10131,14,12094,1,4,1
10133,14,12092,1,5,1
10152,14,12083,1,5,1
10157,14,12078,1,4,1
10176,14,12060,1,4,1
10178,14,12058,1,4,1
10200,14,12036,1,1,0
10201,14,3738,1,4,1
10202,14,12035,1,5,1
10204,14,12033,1,5,1
10218,14,5017,1,5,1
10219,14,12024,1,5,1
10220,14,12023,1,4,1
10222,14,12021,1,5,1
10232,14,12018,1,4,1
10244,14,12006,1,4,1
10245,14,3736,1,4,1
10246,14,3737,1,4,1
10248,14,12004,1,5,1
10249,14,5010,1,5,1
10255,14,6321,1,5,1
10265,14,11994,1,4,0
10274,14,11985,1,5,1
10275,14,11984,1,5,1
10276,14,11983,1,5,1
10291,14,6378,1,5,1
10301,14,11960,1,4,1
10302,14,11959,1,5,1
10304,14,11957,1,4,1
10319,14,11944,1,3,0
10322,14,5016,1,5,1
10323,14,11941,1,4,1
10328,14,11936,1,4,0
10329,14,11935,1,5,1
10346,14,11918,1,4,1
10348,14,2322,1,5,1
10350,14,11915,1,5,1
10366,14,11901,1,5,1
10371,14,11896,1,5,1
10385,14,11884,1,5,1
10387,14,11882,1,4,1
10389,14,11880,1,5,1
10390,14,11879,1,5,1
10391,14,11878,1,5,1
10392,14,11877,1,5,1
10399,14,2566,1,5,1
10401,14,11869,1,4,1
10404,14,11866,1,5,1
10410,14,11860,1,4,1
10411,14,11859,1,5,1
10413,14,2706,1,4,1
10415,14,11857,1,4,1
10425,14,11848,1,5,1
10430,14,11843,1,5,1
10431,14,11842,1,5,1
10433,14,11840,1,4,1
10442,14,11831,1,4,1
10453,14,11820,1,4,1
10455,14,11818,1,4,1
10456,14,11817,1,4,1
10462,14,11811,1,4,1
10468,14,11805,1,5,1
10477,14,11796,1,5,1
10486,14,11787,1,4,1
10499,14,11775,1,4,1
10500,14,11774,1,5,1
10504,14,2638,1,4,1
10507,14,11769,1,4,1
10508,14,2606,1,5,0
10514,14,11764,1,4,1
10527,14,11751,1,5,1
10528,14,11750,1,4,1
10530,14,11747,1,4,1
10531,14,11748,1,4,1
10549,14,11729,1,4,1
10550,14,11728,1,5,1
10554,14,11724,1,5,1
10555,14,11723,1,5,1
10566,14,11714,1,4,0
10567,14,11713,1,5,1
10573,14,11707,1,4,1
10574,14,4973,1,5,1
10577,14,11706,1,4,1
10592,14,11691,1,5,1
10593,14,11690,1,5,1
10596,14,4380,1,4,1
10602,14,11682,1,4,1
10607,14,11677,1,4,1
10609,14,4972,1,5,1
10623,14,8073,1,5,1
10624,14,11662,1,4,1
10632,14,2582,1,4,1
10634,14,11656,1,5,0
10636,14,11654,1,4,1
10641,14,11649,1,4,1
10643,14,11647,1,4,0
10647,14,11643,1,4,1
10649,14,11641,1,4,1
10653,14,11637,1,5,1
10657,14,11634,1,4,0
10658,14,11633,1,4,1
10678,14,4363,1,4,1
10680,14,11612,1,3,0
10687,14,11605,1,4,1
10688,14,11604,1,4,1
10696,14,11599,1,4,1
10706,14,11592,1,3,0
10710,14,5732,1,5,1
10711,14,11588,1,4,1
10715,14,11585,1,5,1
10716,14,11584,1,5,1
10725,14,11575,1,4,1
10729,14,11571,1,4,1
10743,14,5295,1,4,1
10745,14,11557,1,4,1
10746,14,11556,1,5,1
10747,14,11555,1,5,1
10749,14,11553,1,5,1
10753,14,11549,1,5,1
10766,14,11536,1,4,1
10773,14,11529,1,4,1
10777,14,11525,1,4,1
10778,14,11524,1,3,0
10783,14,11519,1,4,1
10784,14,11518,1,4,1
10785,14,11517,1,4,1
10799,14,11504,1,5,1
10800,14,11503,1,4,1
10801,14,11502,1,5,1
10802,14,11501,1,4,1
10808,14,11495,1,4,1
10809,14,11494,1,4,1
10819,14,3052,1,5,1
10838,14,11469,1,4,1
10846,14,11461,1,5,1
10850,14,11457,1,4,1
10858,14,11449,1,4,1
10859,14,11448,1,4,1
10863,14,11444,1,4,1
10868,14,11439,1,4,1
10878,14,11429,1,4,1
10882,14,11425,1,4,1
10883,14,11424,1,4,1
10885,14,11422,1,4,1
10887,14,11420,1,4,1
10888,14,2752,1,5,1
10889,14,11419,1,4,1
10890,14,11418,1,4,1
10901,14,11407,1,4,1
10911,14,11397,1,4,1
10918,14,11390,1,4,1
10920,14,11388,1,5,1
10921,14,11387,1,4,1
10925,14,11383,1,4,1
10931,14,11378,1,5,1
10932,14,11377,1,5,0
10933,14,11376,1,5,1
10958,14,11353,1,4,1
10968,14,11343,1,4,1
10970,14,11341,1,4,1
10972,14,11339,1,4,1
10973,14,2623,1,4,0
10974,14,11338,1,4,1
10976,14,11336,1,4,1
10979,14,11333,1,4,1
10993,14,11319,1,4,1
10994,14,11318,1,4,1
10999,14,11313,1,4,1
11000,14,11312,1,4,1
11002,14,11310,1,4,1
11003,14,2772,1,5,1
11007,14,11306,1,5,1
11008,14,11305,1,5,1
11020,14,11293,1,5,0
11023,14,11290,1,4,1
11027,14,11286,1,5,1
11031,14,11282,1,5,1
11037,14,11276,1,4,1
11044,14,11271,1,4,1
11047,14,11268,1,4,1
11049,14,11266,1,4,1
11051,14,11264,1,4,1
11057,14,11261,1,4,1
11058,14,11260,1,4,1
11061,14,11257,1,5,1
11072,14,11246,1,4,1
11073,14,11245,1,5,1
11075,14,11243,1,5,1
11087,14,11232,1,3,0
11093,14,11227,1,4,1
11094,14,1593,1,4,1
11103,14,11219,1,5,1
11111,14,11212,1,4,1
11114,14,11209,1,4,1
11119,14,11204,1,3,0
11122,14,11201,1,5,1
11123,14,11200,1,5,1
11129,14,11194,1,5,1
11130,14,4446,1,4,1
11131,14,11193,1,4,1
11135,14,11189,1,4,1
11136,14,11188,1,4,1
11141,14,11183,1,4,1
11143,14,11181,1,5,1
11152,14,11173,1,4,0
11156,14,2668,1,4,1
11159,14,11168,1,4,1
11161,14,11166,1,4,1
11167,14,11160,1,5,1
11169,14,11158,1,4,1
11170,14,2953,1,5,1
11178,14,11151,1,5,1
11182,14,11147,1,4,1
11190,14,11139,1,5,1
11191,14,11138,1,4,1
11193,14,11136,1,4,1
11195,14,11134,1,5,1
11199,14,11130,1,4,1
11203,14,11126,1,4,1
11206,14,11123,1,4,1
11207,14,11122,1,5,0
11208,14,11121,1,5,1
11211,14,11118,1,4,1
11220,14,11111,1,4,1
11223,14,11108,1,4,1
11231,14,11100,1,4,1
11233,14,2316,1,4,1
11235,14,2636,1,5,1
11240,14,11093,1,4,1
11255,14,11078,1,5,1
11258,14,11075,1,5,1
11259,14,11074,1,4,1
11264,14,2144,1,5,1
11274,14,11062,1,4,1
11280,14,11056,1,4,1
11281,14,11055,1,4,1
11283,14,11053,1,4,0
11285,14,2643,1,4,1
11287,14,11051,1,4,1
11288,14,11050,1,4,1
11290,14,11048,1,4,1
11298,14,2436,1,5,1
11308,14,2982,1,5,1
11309,14,2981,1,4,1
11313,14,2775,1,5,1
11315,14,11028,1,4,1
11320,14,11023,1,4,1
11321,14,11022,1,5,1
11323,14,11020,1,5,1
11329,14,11014,1,5,1
11333,14,2565,1,5,1
11335,14,11009,1,4,1
11336,14,11008,1,4,1
11337,14,11007,1,4,1
11348,14,10996,1,5,1
11354,14,10990,1,4,1
11359,14,10985,1,4,0
11368,14,10976,1,3,0
11383,14,10961,1,5,1
11388,14,10956,1,4,1
11394,14,10950,1,5,1
11402,14,10943,1,4,1
11411,14,10934,1,5,1
11418,14,10927,1,5,1
11419,14,2164,1,5,1
11425,14,10922,1,4,1
11430,14,10917,1,4,1
11431,14,10916,1,4,1
11432,14,10915,1,4,1
11441,14,10906,1,5,1
11444,14,10903,1,5,1
11445,14,10902,1,4,1
11451,14,10896,1,4,1
11454,14,10894,1,3,1
11457,14,10891,1,4,1
11458,14,10890,1,4,1
11459,14,10889,1,4,1
11464,14,10884,1,4,1
11465,14,10883,1,4,1
11466,14,10882,1,4,1
11472,14,10876,1,5,1
11480,14,2327,1,5,1
11485,14,10865,1,5,1
11486,14,10864,1,5,0
11511,14,10839,1,5,1
11514,14,10836,1,5,1
11521,14,10829,1,5,1
11522,14,10828,1,5,1
11526,14,10826,1,4,1
11536,14,2774,1,5,1
11538,14,10817,1,5,1
11544,14,10811,1,4,1
11553,14,10802,1,3,1
11554,14,10801,1,4,1
11555,14,10800,1,4,1
11562,14,10793,1,4,1
11564,14,10791,1,5,1
11571,14,10785,1,4,1
11576,14,10780,1,4,1
11581,14,10775,1,5,1
11584,14,10772,1,5,1
11588,14,10768,1,3,1
11592,14,10764,1,4,1
11598,14,10758,1,4,1
11601,14,10755,1,4,1
11606,14,10750,1,5,1
11607,14,10749,1,4,1
11608,14,10748,1,5,1
11610,14,10746,1,4,1
11616,14,10740,1,3,1
11623,14,10734,1,4,1
11626,14,10731,1,5,1
11627,14,2031,1,4,1
11628,14,10730,1,5,1
11629,14,10729,1,5,1
11632,14,10726,1,4,1
11634,14,10724,1,4,1
11645,14,10715,1,5,1
11649,14,10711,1,5,1
11651,14,4445,1,4,1
11653,14,10708,1,4,1
11655,14,10706,1,4,1
11656,14,10705,1,4,1
11660,14,10701,1,5,1
11664,14,10697,1,4,1
11667,14,10694,1,5,1
11670,14,10691,1,4,1
11673,14,10688,1,5,1
11677,14,10684,1,4,1
11689,14,10672,1,4,1
11692,14,10669,1,4,1
11695,14,3942,1,4,1
11697,14,10665,1,4,1
11702,14,10660,1,4,1
11705,14,10658,1,5,1
11706,14,10657,1,4,1
11707,14,10656,1,4,1
11710,14,10653,1,5,1
11718,14,10645,1,5,1
11728,14,2239,1,4,1
11754,14,10610,1,5,0
11755,14,10609,1,5,1
11756,14,10608,1,4,1
11768,14,10596,1,5,1
11769,14,10595,1,4,1
11779,14,10585,1,4,1
11785,14,10579,1,5,1
11787,14,10577,1,4,1
11788,14,10576,1,4,1
11791,14,10573,1,4,1
11794,14,10570,1,4,1
11795,14,10569,1,5,1
11796,14,10568,1,5,1
11797,14,10567,1,4,1
11803,14,10561,1,4,1
11830,14,10534,1,4,1
11835,14,10529,1,5,1
11839,14,10525,1,4,1
11841,14,10523,1,4,1
11842,14,10522,1,4,1
11847,14,10518,1,4,1
11851,14,10514,1,4,1
11859,14,2657,1,4,1
11860,14,10506,1,5,1
11864,14,10502,1,4,1
11866,14,10500,1,4,1
11868,14,2527,1,4,1
11871,14,10496,1,4,1
11872,14,10495,1,5,1
11873,14,10494,1,4,1
11874,14,2634,1,4,1
11880,14,10492,1,4,1
11884,14,10488,1,5,1
11890,14,10482,1,4,1
11893,14,10479,1,5,1
11898,14,7166,1,5,1
11906,14,10467,1,4,1
11908,14,10465,1,4,1
11909,14,10464,1,5,1
11911,14,10462,1,5,1
11912,14,10461,1,5,1
11913,14,10460,1,5,1
11919,14,10454,1,4,1
11921,14,10452,1,4,1
11922,14,10451,1,4,1
11924,14,10449,1,4,1
11960,14,10414,1,4,1
11964,14,10410,1,5,1
11977,14,10397,1,4,1
11988,14,10386,1,5,1
11994,14,10380,1,4,1
11998,14,10376,1,5,1
12004,14,10370,1,5,1
12011,14,10363,1,5,1
12030,14,10344,1,4,1
12031,14,10343,1,5,1
12040,14,10334,1,3,0
12041,14,10333,1,4,1
12047,14,10327,1,5,1
12050,14,10324,1,4,1
12051,14,10323,1,4,1
12058,14,10316,1,4,1
12060,14,10314,1,3,1
12062,14,10312,1,4,1
12071,14,10304,1,4,1
12074,14,10301,1,3,1
12081,14,10294,1,4,1
12085,14,10290,1,5,1
12094,14,10282,1,3,1
12095,14,10281,1,4,1
12096,14,10280,1,4,1
12099,14,10277,1,3,1
12112,14,10264,1,4,1
12116,14,10260,1,5,1
12117,14,10259,1,5,1
12125,14,10251,1,4,1
12129,14,10247,1,5,1
12130,14,10246,1,5,1
12132,14,10244,1,4,1
12137,14,10239,1,4,1
12139,14,10237,1,4,1
12143,14,10233,1,4,1
12144,14,10232,1,5,1
12149,14,10227,1,4,1
12153,14,10223,1,4,1
12156,14,10220,1,4,1
12163,14,10213,1,5,1
12164,14,10212,1,4,1
12171,14,10205,1,4,1
12174,14,10203,1,4,1
12179,14,10198,1,5,1
12183,14,10195,1,4,1
12184,14,2633,1,4,1
12188,14,10191,1,4,1
12191,14,10188,1,4,1
12197,14,10182,1,4,1
12215,14,10164,1,5,1
12216,14,10163,1,5,1
12217,14,10162,1,5,1
12223,14,10156,1,4,1
12226,14,7195,1,5,1
12231,14,10149,1,5,1
12232,14,10148,1,4,1
12238,14,10142,1,5,1
12242,14,10138,1,4,1
12244,14,10136,1,5,1
12250,14,10131,1,5,1
12265,14,10116,1,4,1
12269,14,10112,1,5,1
12275,14,10106,1,4,1
12276,14,2224,1,5,1
12277,14,1678,1,5,1
12279,14,10104,1,4,1
12286,14,10097,1,5,1
12292,14,10091,1,5,1
12296,14,10087,1,4,1
12297,14,10086,1,4,1
12301,14,10082,1,4,1
12302,14,10081,1,4,1
12314,14,10069,1,4,1
12324,14,10059,1,4,1
12329,14,10054,1,5,1
12334,14,10049,1,4,1
12341,14,10042,1,5,1
12346,14,10038,1,4,1
12350,14,10034,1,5,1
12353,14,10031,1,5,1
12365,14,10020,1,4,1
12375,14,10010,1,4,1
12376,14,10009,1,4,1
12378,14,10007,1,4,1
12379,14,10006,1,4,1
12382,14,10003,1,5,1
12385,14,10000,1,4,1
12390,14,9995,1,5,1
12392,14,9993,1,4,1
12393,14,9992,1,4,1
12397,14,9988,1,4,1
12399,14,9986,1,4,1
12400,14,9985,1,5,1
12401,14,9984,1,5,1
12402,14,9983,1,5,1
12403,14,9982,1,5,1
12409,14,9976,1,4,1
12410,14,9975,1,4,1
12411,14,9974,1,5,1
12414,14,9971,1,5,1
12416,14,2757,1,5,1
12423,14,9963,1,4,1
12424,14,9962,1,4,1
12425,14,9961,1,5,1
12435,14,2655,1,4,1
12439,14,2163,1,4,1
12451,14,9937,1,4,1
12456,14,9932,1,4,1
12457,14,9931,1,4,1
12458,14,9930,1,5,1
12459,14,9929,1,5,1
12464,14,9925,1,4,1
12473,14,9916,1,4,1
12482,14,9907,1,5,1
12485,14,9904,1,4,1
12486,14,9903,1,5,1
12488,14,9901,1,4,1
12493,14,9896,1,4,1
12509,14,9880,1,4,1
12517,14,9872,1,5,1
12528,14,9861,1,5,1
12536,14,9853,1,5,1
12537,14,1677,1,4,1
12546,14,9844,1,4,1
12550,14,9840,1,4,1
12552,14,9838,1,4,1
12564,14,9826,1,5,1
12565,14,9825,1,4,1
12570,14,9820,1,4,1
12574,14,9816,1,4,1
12579,14,9811,1,5,1
12580,14,9810,1,5,1
12589,14,9801,1,4,1
12591,14,9799,1,5,1
12599,14,9791,1,5,1
12609,14,9781,1,4,1
12618,14,9772,1,5,1
12622,14,9768,1,4,1
12624,14,9766,1,4,1
12633,14,9757,1,5,1
12638,14,9752,1,5,1
12642,14,9748,1,4,1
12643,14,9747,1,4,1
12657,14,9733,1,5,1
12658,14,9732,1,4,1
12661,14,9729,1,4,1
12670,14,9720,1,5,1
12672,14,9718,1,5,1
12683,14,9707,1,4,1
12691,14,9699,1,5,1
12700,14,9690,1,5,1
12710,14,9680,1,4,1
12713,14,9677,1,5,1
12721,14,9669,1,4,1
12722,14,9668,1,4,1
12728,14,9662,1,4,0
12733,14,9657,1,4,1
12752,14,9640,1,4,1
12755,14,9637,1,4,1
12758,14,9634,1,4,1
12759,14,9633,1,5,1
12769,14,9623,1,5,1
12770,14,9622,1,5,1
12782,14,9610,1,3,1
12784,14,2162,1,4,1
12787,14,9606,1,4,1
12791,14,9602,1,5,1
12800,14,9593,1,5,1
12819,14,9574,1,5,1
12820,14,9573,1,4,1
12822,14,9571,1,5,1
12836,14,9557,1,4,1
12838,14,9555,1,3,1
12843,14,9550,1,4,1
12853,14,9540,1,5,1
12858,14,9535,1,4,1
12862,14,9531,1,4,1
12868,14,9525,1,4,1
12874,14,9519,1,4,1
12878,14,9515,1,3,1
12897,14,9497,1,4,1
12898,14,9496,1,5,1
12909,14,9485,1,5,1
12915,14,9479,1,5,1
12919,14,9475,1,4,1
12920,14,9474,1,5,1
12922,14,9472,1,5,1
12923,14,9471,1,4,1
12930,14,9464,1,3,1
12937,14,9457,1,5,1
12940,14,9454,1,4,1
12942,14,9452,1,4,1
12944,14,9450,1,5,1
12945,14,9449,1,4,1
12951,14,9443,1,4,1
12953,14,9441,1,4,1
12954,14,9440,1,5,1
12955,14,9439,1,5,1
12956,14,9438,1,5,1
12958,14,9436,1,4,1
12963,14,9431,1,4,1
12967,14,9427,1,3,1
12969,14,9425,1,4,1
12971,14,9423,1,5,1
12977,14,9417,1,3,1
12978,14,9416,1,4,1
12995,14,9399,1,4,1
12997,14,9397,1,4,1
13000,14,9394,1,4,1
13003,14,9391,1,4,1
13025,14,9369,1,4,1
13028,14,9366,1,4,1
13031,14,9363,1,5,1
13033,14,9361,1,4,1
13041,14,9353,1,3,1
13042,14,9352,1,4,1
13043,14,9351,1,5,1
13044,14,9350,1,4,1
13054,14,9340,1,4,1
13065,14,9329,1,5,1
13072,14,9322,1,4,1
13086,14,9308,1,4,1
13088,14,9306,1,4,1
13091,14,9303,1,3,1
13093,14,9301,1,5,1
13096,14,9298,1,5,1
13101,14,9293,1,4,1
13106,14,9289,1,5,1
13110,14,9285,1,4,1
13111,14,9284,1,4,1
13119,14,9276,1,5,1
13123,14,9272,1,4,1
13125,14,9270,1,4,1
13126,14,9269,1,4,1
13143,14,9252,1,4,1
13144,14,9251,1,4,1
13147,14,9248,1,5,1
13148,14,9247,1,4,1
13158,14,9237,1,4,1
13160,14,9235,1,4,1
13162,14,9233,1,4,1
13166,14,9229,1,4,1
13168,14,9227,1,4,1
13170,14,9225,1,4,1
13179,14,9216,1,5,1
13185,14,9210,1,4,1
13186,14,9209,1,4,1
13188,14,9207,1,3,1
13207,14,9188,1,5,1
13208,14,9187,1,4,1
13216,14,9179,1,4,1
13218,14,9177,1,5,1
13226,14,9170,1,4,1
13228,14,9168,1,5,1
13236,14,9160,1,5,1
13237,14,9159,1,5,1
13240,14,9156,1,3,1
13241,14,9155,1,4,1
13243,14,9153,1,5,1
13245,14,9151,1,4,1
13249,14,9148,1,4,1
13252,14,9145,1,5,1
13258,14,9139,1,5,1
13259,14,9138,1,5,1
13260,14,9137,1,5,1
13262,14,9135,1,4,1
13266,14,9131,1,5,1
13268,14,9129,1,4,1
13271,14,9126,1,5,1
13274,14,9123,1,4,1
13275,14,9122,1,4,1
13278,14,9119,1,5,1
13279,14,9118,1,5,1
13283,14,9114,1,4,1
13284,14,9113,1,4,1
13290,14,9107,1,4,1
13293,14,9104,1,4,1
13294,14,9103,1,4,1
13295,14,9102,1,4,1
13298,14,9099,1,4,1
13300,14,9097,1,4,1
13301,14,9096,1,4,1
13302,14,9095,1,4,1
13303,14,9094,1,5,1
13306,14,9091,1,5,1
13308,14,9089,1,5,1
13310,14,9087,1,5,1
13314,14,9083,1,4,0
13322,14,9075,1,4,1
13323,14,9074,1,5,1
13324,14,9073,1,4,1
13325,14,9072,1,5,1
13328,14,9069,1,4,1
13330,14,9067,1,5,1
13331,14,9066,1,5,1
13332,14,9065,1,5,1
13334,14,9063,1,4,1
13338,14,9059,1,4,1
13340,14,9057,1,4,1
13343,14,9054,1,4,1
13344,14,9053,1,4,1
13345,14,9052,1,4,1
13346,14,9051,1,5,1
13350,14,9047,1,4,1
13354,14,9043,1,5,1
13358,14,9039,1,5,1
13359,14,9038,1,4,1
13360,14,9037,1,4,1
13363,14,9034,1,5,1
13364,14,9033,1,4,1
13369,14,9028,1,4,0
13371,14,9026,1,4,1
13373,14,9024,1,4,1
13375,14,9022,1,5,1
13378,14,9019,1,4,1
13381,14,9016,1,5,1
13382,14,9015,1,5,1
13385,14,9012,1,4,1
13395,14,9002,1,5,1
13396,14,9001,1,5,1
13402,14,8995,1,4,1
13403,14,8994,1,4,1
13406,14,8992,1,4,1
13409,14,8989,1,4,1
13416,14,8982,1,4,1
13417,14,8981,1,4,1
13418,14,8980,1,4,1
13419,14,8979,1,4,1
13425,14,8973,1,5,1
13426,14,8972,1,4,1
13427,14,8971,1,4,1
13429,14,8969,1,5,1
13430,14,8968,1,5,1
13431,14,8967,1,5,1
13433,14,8965,1,4,1
13437,14,8961,1,4,1
13438,14,8960,1,4,1
13441,14,8957,1,4,1
13442,14,8956,1,4,1
13446,14,8952,1,5,1
13451,14,8947,1,5,1
13453,14,8945,1,4,1
13461,14,8937,1,4,1
13465,14,8933,1,4,1
13468,14,8930,1,5,1
13473,14,8925,1,4,1
13476,14,8922,1,4,1
13477,14,8921,1,5,1
13478,14,8920,1,4,1
13481,14,8917,1,4,1
13482,14,8916,1,4,1
13484,14,8914,1,4,1
13486,14,8912,1,4,1
13487,14,8911,1,4,1
13488,14,8910,1,4,1
13491,14,8908,1,5,1
13492,14,8907,1,4,1
13493,14,8906,1,4,1
13496,14,8903,1,5,1
13503,14,8896,1,4,1
13505,14,8894,1,4,1
13506,14,8893,1,4,1
13507,14,8892,1,5,1
13509,14,8890,1,4,1
13511,14,8888,1,4,1
13512,14,8887,1,4,1
13513,14,8886,1,4,1
13517,14,8882,1,4,1
13519,14,8880,1,4,1
13525,14,8874,1,4,1
13526,14,8873,1,4,1
13529,14,8870,1,5,1
13532,14,8867,1,4,1
13535,14,8864,1,4,1
13537,14,8862,1,4,1
13539,14,8860,1,4,1
13541,14,1506,1,5,1
13543,14,8857,1,3,1
13546,14,8854,1,4,1
13547,14,8853,1,5,1
13548,14,8852,1,4,1
13549,14,8851,1,4,1
13550,14,8850,1,3,1
13551,14,8849,1,5,1
13555,14,8845,1,5,1
13556,14,8844,1,4,1
13561,14,8840,1,4,1
13562,14,8839,1,5,1
13563,14,1004,1,5,1
13565,14,103,1,5,1
13568,14,8835,1,4,1
13570,14,8833,1,4,1
13573,14,8830,1,3,1
13574,14,8829,1,5,1
13575,14,8828,1,4,1
13580,14,8823,1,4,1
13581,14,8822,1,4,1
13583,14,8820,1,4,1
13586,14,8817,1,4,1
13587,14,8816,1,4,1
13588,14,8815,1,4,1
13591,14,8812,1,4,1
13595,14,8808,1,4,1
13596,14,8807,1,4,1
13601,14,8802,1,5,1
13602,14,8801,1,4,1
13603,14,8800,1,4,1
13611,14,8792,1,4,1
13618,14,8785,1,5,1
13620,14,8783,1,4,1
13621,14,8782,1,4,1
13622,14,8781,1,4,1
13634,14,8770,1,4,1
13635,14,8769,1,5,1
13637,14,8767,1,5,1
13640,14,8764,1,4,0
13643,14,8761,1,4,1
13645,14,8759,1,4,1
13651,14,8755,1,5,1
13657,14,8749,1,5,1
13660,14,8746,1,3,1
13662,14,8744,1,4,1
13663,14,8743,1,4,1
13664,14,8742,1,5,1
13668,14,8738,1,4,1
13677,14,8729,1,4,1
13678,14,8728,1,5,1
13681,14,8725,1,3,1
13682,14,8724,1,5,1
13684,14,8723,1,5,1
13685,14,8722,1,5,1
13686,14,8721,1,4,1
13692,14,8715,1,4,1
13694,14,8714,1,4,1
13695,14,8713,1,5,1
13697,14,8711,1,4,1
13699,14,8709,1,4,1
13703,14,8705,1,4,1
13708,14,8700,1,4,1
13713,14,8695,1,4,1
13714,14,8694,1,5,1
13715,14,8693,1,5,1
13716,14,8692,1,4,1
13724,14,8684,1,4,1
13728,14,8680,1,5,1
13732,14,8676,1,5,1
13733,14,8675,1,4,1
13745,14,8665,1,3,1
13746,14,8664,1,4,1
13747,14,8663,1,4,1
13748,14,8662,1,4,1
13753,14,8657,1,4,1
13754,14,8656,1,5,1
13757,14,8653,1,5,1
13758,14,8652,1,4,1
13763,14,8647,1,5,1
13765,14,8645,1,5,1
13771,14,8639,1,5,1
13774,14,8636,1,4,1
13775,14,8635,1,4,1
13778,14,8632,1,4,1
13779,14,8631,1,4,1
13780,14,8630,1,4,1
13781,14,8629,1,4,1
13782,14,8628,1,4,1
13785,14,8625,1,3,1
13788,14,8622,1,4,1
13791,14,8619,1,5,1
13797,14,8613,1,5,1
13804,14,8606,1,4,1
13808,14,8602,1,4,1
13812,14,8598,1,5,1
13814,14,8596,1,4,1
13816,14,8594,1,4,1
13818,14,8592,1,4,1
13822,14,8588,1,4,1
13824,14,8586,1,3,1
13826,14,8584,1,5,1
13827,14,8583,1,3,1
13828,14,8582,1,5,1
13829,14,8581,1,4,1
13834,14,8576,1,4,1
13836,14,8574,1,5,1
13838,14,8572,1,4,1
13839,14,8571,1,5,0
13841,14,8569,1,4,1
13842,14,8568,1,4,1
13843,14,8567,1,4,1
13847,14,8563,1,4,1
13849,14,8561,1,5,1
13850,14,8560,1,4,1
13851,14,8559,1,4,1
13856,14,8554,1,5,1
13858,14,8552,1,4,1
13859,14,8551,1,4,1
13867,14,8543,1,5,1
13868,14,8542,1,4,1
13869,14,8541,1,4,1
13870,14,8540,1,4,1
13872,14,8538,1,3,1
13874,14,8536,1,4,1
13880,14,8530,1,4,1
13886,14,8525,1,4,1
13888,14,8523,1,4,1
13889,14,8522,1,4,1
13890,14,8521,1,4,1
13892,14,8519,1,4,1
13893,14,8518,1,4,1
13894,14,8517,1,5,1
13898,14,8513,1,4,1
13900,14,8511,1,4,1
13901,14,8510,1,5,0
13903,14,8508,1,4,1
13906,14,8505,1,4,1
13908,14,8503,1,4,1
13919,14,8492,1,5,1
13926,14,8485,1,4,1
13940,14,8471,1,5,1
13943,14,8468,1,5,1
13944,14,8467,1,5,1
13947,15,13008,1,4,0
13948,15,1211,1,3,0
13950,15,1207,1,3,0
13951,15,13006,1,2,0
13952,15,1130,1,3,0
13953,15,787,1,5,1
13954,15,13005,1,3,1
13955,15,1205,1,3,0
13956,15,13004,1,5,0
13957,15,13003,1,5,0
13958,15,13002,1,3,0
13959,15,13001,1,4,0
13960,15,13000,1,4,0
13961,15,12999,1,2,1
13962,15,12998,1,4,0
13963,15,12997,1,4,1
13964,15,1000,1,3,1
13965,15,455,1,3,0
13966,15,12996,1,3,0
13967,15,12995,1,2,0
13968,15,12994,1,3,0
13970,15,12992,1,5,1
13972,15,7045,1,4,0
13973,15,12990,1,4,0
13974,15,12989,1,4,1
13975,15,417,1,4,0
13976,15,524,1,4,0
13977,15,1628,1,5,1
